"Route ID","Route Code","Depot Id","Depot Name",Location,"Agent ID","Agent Code","Agent name","Region ID","Region Name","Sub Region ID","Sub Region Name",Country,"Regional Sales Manager ID","Regional Sales Manager Name","Regional Sales Manager Data","Area Sales Supervisor ID","Area Sales Supervisor Name","Area Sales Supervisor Data"
597,RT0583,162,"Tusina & Danda Agencies Ltd - Bulenga",BULENGA,178521,HC00000533,"TUSINA & DANDA AGENCIES LTD - Bulenga",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
598,RT0584,162,"Tusina & Danda Agencies Ltd - Bulenga",BULENGA,178521,HC00000533,"TUSINA & DANDA AGENCIES LTD - Bulenga",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
599,RT0585,162,"Tusina & Danda Agencies Ltd - Bulenga",BULENGA,178521,HC00000533,"TUSINA & DANDA AGENCIES LTD - Bulenga",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
600,RT0586,163,"Hedge Investments Ltd - Mukwano Mall","ARUA PARK",178153,HC00000501,"Hedge Investments Ltd - Arua Park",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
601,RT0587,163,"Hedge Investments Ltd - Mukwano Mall","ARUA PARK",178153,HC00000501,"Hedge Investments Ltd - Arua Park",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
602,RT0588,163,"Hedge Investments Ltd - Mukwano Mall","ARUA PARK",178153,HC00000501,"Hedge Investments Ltd - Arua Park",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
603,RT0589,164,"Hedge Investments Ltd - Nakasero",NAKASERO,178154,HC00000502,"Hedge Investments Ltd - Nakasero",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
604,RT0590,164,"Hedge Investments Ltd - Nakasero",NAKASERO,178154,HC00000502,"Hedge Investments Ltd - Nakasero",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
605,RT0591,164,"Hedge Investments Ltd - Nakasero",NAKASERO,178154,HC00000502,"Hedge Investments Ltd - Nakasero",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
607,RT0593,165,"Jamara Company Limited - Bukwo",BUKWO,182643,HC00000598,"JAMARA COMPANY LIMITED-BUKWO",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
608,RT0594,165,"Jamara Company Limited - Bukwo",BUKWO,182643,HC00000598,"JAMARA COMPANY LIMITED-BUKWO",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
609,RT0595,165,"Jamara Company Limited - Bukwo",BUKWO,182643,HC00000598,"JAMARA COMPANY LIMITED-BUKWO",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
610,RT0596,166,"Together We Can Enterprises-Kasubi",KASUBI,183004,HC00000602,"Together We Can Enterprises - Kasubi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
611,RT0597,166,"Together We Can Enterprises-Kasubi",KASUBI,183004,HC00000602,"Together We Can Enterprises - Kasubi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
612,RT0598,166,"Together We Can Enterprises-Kasubi",KASUBI,183004,HC00000602,"Together We Can Enterprises - Kasubi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
626,RT0612,167,"Kwende Solutions SMC Limited-Namugongo",NAMUGONGO,198451,HC00000657,"KWENDE SOLUTIONS - SMC LIMITED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
627,RT0613,167,"Kwende Solutions SMC Limited-Namugongo",NAMUGONGO,198451,HC00000657,"KWENDE SOLUTIONS - SMC LIMITED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
628,RT0614,167,"Kwende Solutions SMC Limited-Namugongo",NAMUGONGO,198451,HC00000657,"KWENDE SOLUTIONS - SMC LIMITED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
629,RT0615,167,"Kwende Solutions SMC Limited-Namugongo",NAMUGONGO,198451,HC00000657,"KWENDE SOLUTIONS - SMC LIMITED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
630,RT0616,167,"Kwende Solutions SMC Limited-Namugongo",NAMUGONGO,198451,HC00000657,"KWENDE SOLUTIONS - SMC LIMITED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
631,RT0617,167,"Kwende Solutions SMC Limited-Namugongo",NAMUGONGO,198451,HC00000657,"KWENDE SOLUTIONS - SMC LIMITED",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
632,RT0618,168,"Valcom Logistics - SMC Limited- Mityana",MITYANA,198453,HC00000659,"VALCOM LOGISTICS SMC LTD- MITYANA",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
633,RT0619,168,"Valcom Logistics - SMC Limited- Mityana",MITYANA,198453,HC00000659,"VALCOM LOGISTICS SMC LTD- MITYANA",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
634,RT0620,168,"Valcom Logistics - SMC Limited- Mityana",MITYANA,198453,HC00000659,"VALCOM LOGISTICS SMC LTD- MITYANA",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
635,RT0621,169,"Nakinaruta General  Traders LTD-Kassanda",KASSANDA,200233,HC00000664,"NAKINARUTA GENERAL TRADERS LTD-KASSANDA",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
636,RT0622,169,"Nakinaruta General  Traders LTD-Kassanda",KASSANDA,200233,HC00000664,"NAKINARUTA GENERAL TRADERS LTD-KASSANDA",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
637,RT0623,169,"Nakinaruta General  Traders LTD-Kassanda",KASSANDA,200233,HC00000664,"NAKINARUTA GENERAL TRADERS LTD-KASSANDA",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
638,RT0624,169,"Nakinaruta General  Traders LTD-Kassanda",KASSANDA,200233,HC00000664,"NAKINARUTA GENERAL TRADERS LTD-KASSANDA",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
642,RT0628,170,"Atuwanguza Investment Ltd-Iganga",IGANGA,204239,HC00000676,"ATUWANGUZA INVESTMENTS LTD-IGANGA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
643,RT0629,170,"Atuwanguza Investment Ltd-Iganga",IGANGA,204239,HC00000676,"ATUWANGUZA INVESTMENTS LTD-IGANGA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
644,RT0630,170,"Atuwanguza Investment Ltd-Iganga",IGANGA,204239,HC00000676,"ATUWANGUZA INVESTMENTS LTD-IGANGA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
645,RT0631,170,"Atuwanguza Investment Ltd-Iganga",IGANGA,204239,HC00000676,"ATUWANGUZA INVESTMENTS LTD-IGANGA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
646,RT0632,170,"Atuwanguza Investment Ltd-Iganga",IGANGA,204239,HC00000676,"ATUWANGUZA INVESTMENTS LTD-IGANGA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
647,RT0633,170,"Atuwanguza Investment Ltd-Iganga",IGANGA,204239,HC00000676,"ATUWANGUZA INVESTMENTS LTD-IGANGA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
648,RT0634,170,"Atuwanguza Investment Ltd-Iganga",IGANGA,204239,HC00000676,"ATUWANGUZA INVESTMENTS LTD-IGANGA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
649,RT0635,171,"Cash customer-Yumbe",Yumbe,171468,HC00000136,"zigoti BLOCKED",,,,,Uganda,," ","- ",," ","- "
650,RT0636,171,"Cash customer-Yumbe",Yumbe,171468,HC00000136,"zigoti BLOCKED",,,,,Uganda,," ","- ",," ","- "
651,RT0637,171,"Cash customer-Yumbe",Yumbe,171468,HC00000136,"zigoti BLOCKED",,,,,Uganda,," ","- ",," ","- "
652,RT0638,171,"Cash customer-Yumbe",Yumbe,171468,HC00000136,"zigoti BLOCKED",,,,,Uganda,," ","- ",," ","- "
665,RT0651,171,"Cash customer-Yumbe",Yumbe,171468,HC00000136,"zigoti BLOCKED",,,,,Uganda,," ","- ",," ","- "
654,RT0640,172,"Jamara Company Limited - Kapchorwa",KAPCHORWA,200234,HC00000665,"JAMARA COMPANY LIMITED - KAPCHORWA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
655,RT0641,172,"Jamara Company Limited - Kapchorwa",KAPCHORWA,200234,HC00000665,"JAMARA COMPANY LIMITED - KAPCHORWA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
656,RT0642,172,"Jamara Company Limited - Kapchorwa",KAPCHORWA,200234,HC00000665,"JAMARA COMPANY LIMITED - KAPCHORWA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
657,RT0643,172,"Jamara Company Limited - Kapchorwa",KAPCHORWA,200234,HC00000665,"JAMARA COMPANY LIMITED - KAPCHORWA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
658,RT0644,172,"Jamara Company Limited - Kapchorwa",KAPCHORWA,200234,HC00000665,"JAMARA COMPANY LIMITED - KAPCHORWA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
666,RT0652,172,"Jamara Company Limited - Kapchorwa",KAPCHORWA,200234,HC00000665,"JAMARA COMPANY LIMITED - KAPCHORWA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
663,RT0649,173,"Mireb Kazo Services - Kiruhura",KIRUHURA,213475,HC00000696,"MIREB KAZO SERVICES - KIRUHURA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
664,RT0650,173,"Mireb Kazo Services - Kiruhura",KIRUHURA,213475,HC00000696,"MIREB KAZO SERVICES - KIRUHURA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
667,RT0653,173,"Mireb Kazo Services - Kiruhura",KIRUHURA,213475,HC00000696,"MIREB KAZO SERVICES - KIRUHURA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
669,RT0655,174,"Tej Business Consultants Ltd-Lyantonde",LYANTONDE,213813,HC00000697,"TEJ BUSINESS CONSULTANTS LTD-LYANTONDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
670,RT0656,174,"Tej Business Consultants Ltd-Lyantonde",LYANTONDE,213813,HC00000697,"TEJ BUSINESS CONSULTANTS LTD-LYANTONDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
671,RT0657,174,"Tej Business Consultants Ltd-Lyantonde",LYANTONDE,213813,HC00000697,"TEJ BUSINESS CONSULTANTS LTD-LYANTONDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
921,RT0905,174,"Tej Business Consultants Ltd-Lyantonde",LYANTONDE,213813,HC00000697,"TEJ BUSINESS CONSULTANTS LTD-LYANTONDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
674,RT0660,175,"Jampuco Limited - Kyebando",KYEBANDO,237793,HC00000730,"JAMPUCO LTD- KYEBANDO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
675,RT0661,175,"Jampuco Limited - Kyebando",KYEBANDO,237793,HC00000730,"JAMPUCO LTD- KYEBANDO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
676,RT0662,175,"Jampuco Limited - Kyebando",KYEBANDO,237793,HC00000730,"JAMPUCO LTD- KYEBANDO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
677,RT0663,176,"Tayote 360 Traders SMC Ltd-Adjumani",ADJUMANI,241867,HC00000733,"TAYOTE 360 TRADERS SMC LTD-ADJUMANI",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",248,"Acholi Magonga","248-Acholi Magonga"
678,RT0664,176,"Tayote 360 Traders SMC Ltd-Adjumani",ADJUMANI,241867,HC00000733,"TAYOTE 360 TRADERS SMC LTD-ADJUMANI",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",248,"Acholi Magonga","248-Acholi Magonga"
679,RT0665,176,"Tayote 360 Traders SMC Ltd-Adjumani",ADJUMANI,241867,HC00000733,"TAYOTE 360 TRADERS SMC LTD-ADJUMANI",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",248,"Acholi Magonga","248-Acholi Magonga"
680,RT0666,177,"Rwamayesi Company Limited-Kamwokya",KAMWOKYA,248966,HC00000737,"RWAMAYESI COMPANY LIMITED-KAMWOKYA",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
681,RT0667,177,"Rwamayesi Company Limited-Kamwokya",KAMWOKYA,248966,HC00000737,"RWAMAYESI COMPANY LIMITED-KAMWOKYA",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
682,RT0668,177,"Rwamayesi Company Limited-Kamwokya",KAMWOKYA,248966,HC00000737,"RWAMAYESI COMPANY LIMITED-KAMWOKYA",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
683,RT0669,178," Rwamayesi Company Limited-Old Kampala","OLD KAMPALA",249066,HC00000738,"RWAMAYESI COMPANY LIMITED-OLD KAMPALA",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
684,RT0670,178," Rwamayesi Company Limited-Old Kampala","OLD KAMPALA",249066,HC00000738,"RWAMAYESI COMPANY LIMITED-OLD KAMPALA",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
685,RT0671,178," Rwamayesi Company Limited-Old Kampala","OLD KAMPALA",249066,HC00000738,"RWAMAYESI COMPANY LIMITED-OLD KAMPALA",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
686,RT0672,178," Rwamayesi Company Limited-Old Kampala","OLD KAMPALA",249066,HC00000738,"RWAMAYESI COMPANY LIMITED-OLD KAMPALA",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
687,RT0673,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
688,RT0674,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
689,RT0675,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
690,RT0676,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
726,RT0712,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
727,RT0713,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
728,RT0714,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
794,RT0780,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
795,RT0781,179,"Smile Distributors Ltd - Lira",LIRA,251383,HC00000742,"SMILE DISTRIBUTORS LTD - LIRA",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",354,"Lango Bwire Oscar","354-Lango Bwire Oscar"
692,RT0678,180,"DARKANA INVESTMENTS LIMITED - BUGEMBE",BUGEMBE,256007,HC00000752,"DARKANA INVESTMENTS LIMITED-BUGEMBE",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
693,RT0679,180,"DARKANA INVESTMENTS LIMITED - BUGEMBE",BUGEMBE,256007,HC00000752,"DARKANA INVESTMENTS LIMITED-BUGEMBE",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
694,RT0680,180,"DARKANA INVESTMENTS LIMITED - BUGEMBE",BUGEMBE,256007,HC00000752,"DARKANA INVESTMENTS LIMITED-BUGEMBE",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
695,RT0681,180,"DARKANA INVESTMENTS LIMITED - BUGEMBE",BUGEMBE,256007,HC00000752,"DARKANA INVESTMENTS LIMITED-BUGEMBE",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
696,RT0682,180,"DARKANA INVESTMENTS LIMITED - BUGEMBE",BUGEMBE,256007,HC00000752,"DARKANA INVESTMENTS LIMITED-BUGEMBE",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
691,RT0677,181,"Jamara Company Limited - Nakaperiperit",KAPCHORWA,255631,HC00000750,"Jamara Company Limited - Nakaperiperit",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
708,RT0694,181,"Jamara Company Limited - Nakaperiperit",KAPCHORWA,255631,HC00000750,"Jamara Company Limited - Nakaperiperit",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
699,RT0685,182,"Tasuda Trading Company Limited-Mubende",MUBENDE,258547,HC00000757,"TASUDA TRADING COMPANY LIMITED-MUBENDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
700,RT0686,182,"Tasuda Trading Company Limited-Mubende",MUBENDE,258547,HC00000757,"TASUDA TRADING COMPANY LIMITED-MUBENDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
701,RT0687,182,"Tasuda Trading Company Limited-Mubende",MUBENDE,258547,HC00000757,"TASUDA TRADING COMPANY LIMITED-MUBENDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
702,RT0688,182,"Tasuda Trading Company Limited-Mubende",MUBENDE,258547,HC00000757,"TASUDA TRADING COMPANY LIMITED-MUBENDE",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
703,RT0689,183,"Zigoti Coffee Works Limeted-Kagadi",KAGADI,260904,HC00000759,"ZIGOTI COFFEE WORKS LIMITED - KAGADI",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
704,RT0690,183,"Zigoti Coffee Works Limeted-Kagadi",KAGADI,260904,HC00000759,"ZIGOTI COFFEE WORKS LIMITED - KAGADI",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
705,RT0691,183,"Zigoti Coffee Works Limeted-Kagadi",KAGADI,260904,HC00000759,"ZIGOTI COFFEE WORKS LIMITED - KAGADI",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
706,RT0692,183,"Zigoti Coffee Works Limeted-Kagadi",KAGADI,260904,HC00000759,"ZIGOTI COFFEE WORKS LIMITED - KAGADI",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
707,RT0693,183,"Zigoti Coffee Works Limeted-Kagadi",KAGADI,260904,HC00000759,"ZIGOTI COFFEE WORKS LIMITED - KAGADI",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
709,RT0695,184,"Adimoi Investment Limited-Busia",BUSIA,266371,HC00000769,"ADIMOI INVESTMENTS LIMITED - BUSIA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
710,RT0696,184,"Adimoi Investment Limited-Busia",BUSIA,266371,HC00000769,"ADIMOI INVESTMENTS LIMITED - BUSIA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
711,RT0697,184,"Adimoi Investment Limited-Busia",BUSIA,266371,HC00000769,"ADIMOI INVESTMENTS LIMITED - BUSIA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
712,RT0698,184,"Adimoi Investment Limited-Busia",BUSIA,266371,HC00000769,"ADIMOI INVESTMENTS LIMITED - BUSIA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
713,RT0699,184,"Adimoi Investment Limited-Busia",BUSIA,266371,HC00000769,"ADIMOI INVESTMENTS LIMITED - BUSIA",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
